1                  668.83    533.54    0.0000        0.0000          0.0000         0.57650E+06  ?   20.0  0.00    0.   regions                  circle
2                  342.48    675.27    0.0000        0.0000          0.0000         0.50771E+06  ?   20.0  0.00    0.   regions                  circle
3                  651.99    311.08    0.0000        0.0000          0.0000         0.27253E+06  ?   20.0  0.00    0.   regions                  circle
4                  445.10    428.33    0.0000        0.0000          0.0000         0.24348E+06  ?   20.0  0.00    0.   regions                  circle
5                  954.22    306.29    0.0000        0.0000          0.0000         0.37549E+06  ?   20.0  0.00    0.   regions                  circle
6                  225.02    301.82    0.0000        0.0000          0.0000         0.22593E+06  ?   20.0  0.00    0.   regions                  circle
7                  793.56    392.43    0.0000        0.0000          0.0000         0.20842E+06  ?   20.0  0.00    0.   regions                  circle
8                  639.65    646.77    0.0000        0.0000          0.0000         0.17066E+06  ?   20.0  0.00    0.   regions                  circle
