1                  429.87    520.95    0.0000        0.0000          0.0000         0.19662E+06  ?   13.0  0.00    0.   regions                  circle
2                  619.78    806.31    0.0000        0.0000          0.0000         0.12628E+06  ?   13.0  0.00    0.   regions                  circle
3                  757.84    499.16    0.0000        0.0000          0.0000          71554.      ?   13.0  0.00    0.   regions                  circle
4                  533.62    860.22    0.0000        0.0000          0.0000          97254.      ?   13.0  0.00    0.   regions                  circle
5                  202.54    352.48    0.0000        0.0000          0.0000          94027.      ?   13.0  0.00    0.   regions                  circle
6                  323.06    331.91    0.0000        0.0000          0.0000         0.15236E+06  ?   13.0  0.00    0.   regions                  circle
7                  429.94    642.17    0.0000        0.0000          0.0000          21475.      ?   13.0  0.00    0.   regions                  circle
