1                 1013.05   1018.16    0.0000        0.0000          0.0000         0.12528E+07  ?   26.0  0.00    0.   regions                  circle
2                 1536.58   1519.71    0.0000        0.0000          0.0000         0.12549E+07  ?   26.0  0.00    0.   regions                  circle
3                  502.94   1572.95    0.0000        0.0000          0.0000         0.12519E+07  ?   26.0  0.00    0.   regions                  circle
4                 1373.49    520.14    0.0000        0.0000          0.0000         0.12530E+07  ?   26.0  0.00    0.   regions                  circle
5                 1197.24    474.79    0.0000        0.0000          0.0000         0.12495E+07  ?   26.0  0.00    0.   regions                  circle
6                  639.08    586.89    0.0000        0.0000          0.0000         0.12463E+07  ?   26.0  0.00    0.   regions                  circle
7                  880.23    137.86    0.0000        0.0000          0.0000         0.12419E+07  ?   26.0  0.00    0.   regions                  circle
8                 1517.23    821.28    0.0000        0.0000          0.0000         0.12528E+07  ?   26.0  0.00    0.   regions                  circle
9                  911.79    850.98    0.0000        0.0000          0.0000         0.12547E+07  ?   26.0  0.00    0.   regions                  circle
