3                 1007.04   1055.30    0.0000        0.0000          0.0000         0.13365E+07  ?   30.0  0.00    0.   regions                  circle
4                 1066.09    952.49    0.0000        0.0000          0.0000         0.57441E+06  ?   30.0  0.00    0.   regions                  circle
